,bathroom,bedroom,buildingarea,car,date,distance,landsize,lattitude,longtitude,price,propertycount,rooms,type,yearbuilt
219,1.0,3.0,152.0,3.0,2016-12-10,11.0,780.0,-37.8599,145.0815,1655000.0,3052.0,3,2,1940.0
220,2.0,4.0,180.0,2.0,2016-11-12,11.0,780.0,-37.86,145.0817,1550000.0,3052.0,4,2,1938.0
221,2.0,3.0,228.0,2.0,2016-05-14,11.0,351.0,-37.8742,145.07,1662000.0,3052.0,3,2,2006.0
222,2.0,3.0,145.0,3.0,2016-10-15,11.0,702.0,-37.8737,145.0695,1665000.0,3052.0,3,2,1945.0
223,5.0,5.0,444.0,2.0,2017-03-18,11.0,755.0,-37.8598,145.0796,3510000.0,3052.0,5,2,2015.0
224,2.0,3.0,110.0,2.0,2016-11-19,11.0,153.0,-37.8655,145.0808,900000.0,3052.0,3,4,1990.0
225,4.0,6.0,390.0,2.0,2016-08-22,11.0,1075.0,-37.8714,145.073,2752000.0,3052.0,5,2,2010.0
226,2.0,3.0,139.0,2.0,2016-08-22,11.0,710.0,-37.8653,145.0897,1500000.0,3052.0,3,2,1945.0
227,2.0,4.0,206.0,4.0,2017-02-25,11.0,749.0,-37.8669,145.077,1800000.0,3052.0,4,2,1950.0
228,2.0,3.0,168.0,3.0,2017-02-25,11.0,724.0,-37.8619,145.0879,1830000.0,3052.0,3,2,1940.0
229,1.0,3.0,111.0,1.0,2016-06-27,11.0,605.0,-37.8703,145.0774,1415000.0,3052.0,3,2,1950.0
230,1.0,2.0,104.0,1.0,2016-06-27,11.0,687.0,-37.872,145.0692,1440000.0,3052.0,2,2,1940.0
231,2.0,4.0,199.0,2.0,2016-11-27,11.0,321.0,-37.8693,145.08,1250000.0,3052.0,4,4,2007.0
232,3.0,5.0,266.0,4.0,2016-11-27,11.0,700.0,-37.8724,145.0758,1600000.0,3052.0,5,2,1950.0
233,2.0,4.0,274.0,3.0,2016-11-27,11.0,696.0,-37.8711,145.0746,1860000.0,3052.0,4,2,2000.0
234,2.0,4.0,240.0,2.0,2016-05-28,11.0,514.0,-37.8664,145.0772,1790000.0,3052.0,4,2,1935.0
235,2.0,4.0,278.0,2.0,2016-05-28,11.0,844.0,-37.8715,145.0688,1950000.0,3052.0,4,2,1940.0
236,1.0,3.0,164.0,1.0,2016-08-28,11.0,697.0,-37.8636,145.0903,1650000.0,3052.0,3,2,1947.0
237,3.0,4.0,201.0,2.0,2017-03-04,12.2,372.0,-37.8716,145.0999,1200000.0,2894.0,4,2,2016.0
238,1.0,2.0,114.0,2.0,2016-06-04,12.2,695.0,-37.8694,145.0944,1075000.0,2894.0,2,2,1950.0
239,2.0,2.0,203.0,2.0,2016-08-06,12.2,621.0,-37.8647,145.1023,1500000.0,2894.0,4,2,2000.0
240,1.0,2.0,110.0,2.0,2016-11-07,12.2,367.0,-37.8662,145.109,700000.0,2894.0,2,4,1970.0
241,2.0,3.0,94.0,4.0,2016-11-07,12.2,400.0,-37.8675,145.106,761000.0,2894.0,3,2,1950.0
242,1.0,3.0,792.0,1.0,2016-09-10,12.2,792.0,-37.864,145.0972,1365000.0,2894.0,3,2,1950.0
243,2.0,3.0,152.0,2.0,2016-12-10,12.2,803.0,-37.8621,145.1126,1100000.0,2894.0,4,2,1970.0
244,1.0,2.0,90.0,1.0,2016-05-14,12.2,216.0,-37.8711,145.1017,690000.0,2894.0,2,3,2003.0
245,2.0,3.0,215.0,3.0,2016-10-15,12.2,782.0,-37.8621,145.1021,1631000.0,2894.0,3,2,1950.0
246,2.0,4.0,255.0,1.0,2016-10-15,12.2,593.0,-37.8655,145.096,1500000.0,2894.0,4,2,1930.0
247,3.0,5.0,317.0,2.0,2016-09-17,12.2,585.0,-37.8637,145.1024,1529500.0,2894.0,5,2,2000.0
248,1.0,2.0,80.0,1.0,2017-03-18,12.2,153.0,-37.8696,145.0962,600000.0,2894.0,2,3,1970.0
249,2.0,4.0,192.0,2.0,2016-11-19,12.2,766.0,-37.8629,145.1097,1240000.0,2894.0,4,2,1950.0
250,1.0,2.0,88.0,2.0,2016-08-22,12.2,192.0,-37.8709,145.102,700000.0,2894.0,2,3,2007.0
251,1.0,2.0,86.0,1.0,2016-09-24,12.2,586.0,-37.8683,145.1082,1110000.0,2894.0,2,2,1950.0
252,1.0,3.0,120.0,1.0,2017-02-25,12.2,760.0,-37.858,145.1038,1305000.0,2894.0,3,2,1960.0
253,2.0,3.0,85.0,1.0,2017-02-25,12.2,320.0,-37.87,145.1103,855000.0,2894.0,3,2,1958.0
254,2.0,3.0,134.0,2.0,2016-11-27,12.2,256.0,-37.8655,145.1096,900500.0,2894.0,3,4,2012.0
255,2.0,3.0,198.0,2.0,2016-05-28,12.2,839.0,-37.8614,145.1098,1200000.0,2894.0,3,2,1970.0
256,1.0,2.0,130.0,2.0,2016-08-28,12.2,212.0,-37.8723,145.1089,830000.0,2894.0,3,4,2012.0
257,1.0,3.0,118.0,1.0,2016-09-03,10.5,593.0,-37.7677,144.8674,850000.0,4502.0,3,2,1970.0
258,1.0,3.0,103.0,1.0,2016-09-03,10.5,0.0,-37.7634,144.8611,750000.0,4502.0,3,2,1980.0
259,3.0,3.0,181.0,1.0,2016-12-03,10.5,557.0,-37.77,144.8572,851000.0,4502.0,3,4,2017.0
260,2.0,3.0,225.0,2.0,2016-06-04,10.5,569.0,-37.7654,144.8655,1155000.0,4502.0,4,2,2008.0
261,1.0,3.0,120.0,2.0,2016-08-06,10.5,570.0,-37.7591,144.8542,680000.0,4502.0,3,2,1970.0
262,1.0,3.0,143.0,1.0,2016-10-08,10.5,550.0,-37.7632,144.8622,627500.0,4502.0,3,2,1970.0
263,3.0,4.0,281.0,3.0,2016-12-10,10.5,761.0,-37.7524,144.8714,950000.0,4502.0,4,2,1970.0
264,1.0,3.0,106.0,1.0,2016-05-22,10.5,581.0,-37.7691,144.8575,705000.0,4502.0,3,2,1960.0
265,3.0,4.0,395.0,2.0,2016-05-22,10.5,873.0,-37.7609,144.8639,1100000.0,4502.0,4,2,1992.0
266,1.0,3.0,118.0,1.0,2016-05-22,10.5,586.0,-37.7642,144.8603,892500.0,4502.0,3,2,1965.0
267,1.0,2.0,101.0,1.0,2016-09-24,10.5,220.0,-37.756,144.8641,522500.0,4502.0,2,2,1995.0
268,2.0,4.0,140.0,2.0,2016-09-24,10.5,554.0,-37.7649,144.8633,680000.0,4502.0,4,2,1960.0
269,1.0,3.0,117.0,3.0,2017-02-25,10.5,812.0,-37.765,144.8578,875000.0,4502.0,3,2,1960.0
270,2.0,4.0,150.0,2.0,2016-07-26,10.5,589.0,-37.7573,144.8534,762000.0,4502.0,4,2,1961.0
271,1.0,2.0,85.0,1.0,2016-11-27,10.5,0.0,-37.7608,144.863,411000.0,4502.0,2,3,1995.0
272,2.0,3.0,103.0,2.0,2016-11-27,10.5,593.0,-37.7607,144.8581,805000.0,4502.0,3,2,1970.0
273,2.0,4.0,153.0,1.0,2016-05-28,10.5,582.0,-37.7584,144.8568,634000.0,4502.0,3,2,1950.0
274,2.0,3.0,180.0,1.0,2016-09-03,6.6,244.0,-37.8668,144.9928,1819000.0,2952.0,4,2,1900.0
275,1.0,2.0,61.0,2.0,2016-12-03,6.6,0.0,-37.8731,144.9958,410000.0,2952.0,2,3,1965.0
276,1.0,2.0,120.0,2.0,2016-11-07,6.6,114.0,-37.8723,144.9961,1015000.0,2952.0,2,4,2000.0
277,1.0,2.0,65.0,1.0,2016-10-15,6.6,0.0,-37.8725,144.9952,502500.0,2952.0,2,3,1960.0
278,1.0,2.0,58.0,0.0,2016-10-15,6.6,0.0,-37.8742,144.9972,520000.0,2952.0,2,3,1970.0
279,1.0,2.0,61.0,1.0,2016-09-17,6.6,0.0,-37.8726,144.9962,442000.0,2952.0,2,3,1960.0
280,1.0,3.0,100.0,1.0,2016-06-18,6.6,178.0,-37.8663,144.9948,1193000.0,2952.0,3,2,1920.0
281,1.0,2.0,49.0,1.0,2016-06-18,6.6,0.0,-37.8678,144.9966,416000.0,2952.0,2,3,1960.0
282,1.0,2.0,59.0,1.0,2016-05-22,6.6,0.0,-37.8667,144.9917,474000.0,2952.0,2,3,1970.0
283,1.0,2.0,84.0,0.0,2017-02-25,6.6,159.0,-37.874,144.9933,981000.0,2952.0,2,2,1930.0
284,2.0,3.0,159.0,2.0,2017-02-25,6.6,339.0,-37.872,144.9909,1690000.0,2952.0,3,2,1890.0
285,1.0,2.0,51.0,1.0,2016-06-27,6.6,483.0,-37.8727,144.9969,540000.0,2952.0,2,3,1970.0
286,1.0,2.0,123.0,1.0,2016-09-03,9.7,659.0,-37.8094,145.0807,2100000.0,5682.0,2,2,1920.0
287,2.0,4.0,218.0,2.0,2016-09-03,9.7,715.0,-37.811,145.0958,1800000.0,5682.0,4,2,1985.0
288,1.0,2.0,129.0,1.0,2016-09-03,9.7,208.0,-37.8128,145.0975,1255000.0,5682.0,2,4,2000.0
289,2.0,3.0,112.0,2.0,2016-12-03,9.7,206.0,-37.8161,145.0812,1070000.0,5682.0,3,3,1998.0
290,3.0,5.0,420.0,2.0,2016-12-03,9.7,715.0,-37.8028,145.0768,2570000.0,5682.0,5,2,2009.0
291,2.0,4.0,226.0,2.0,2016-12-03,9.7,744.0,-37.8147,145.0748,2400000.0,5682.0,4,2,1985.0
292,1.0,2.0,97.0,1.0,2016-12-03,9.7,122.0,-37.8124,145.0916,806000.0,5682.0,2,3,1977.0
293,4.0,6.0,449.0,7.0,2016-12-03,9.7,2051.0,-37.8051,145.1016,4000000.0,5682.0,6,2,1935.0
294,3.0,5.0,356.0,2.0,2016-12-03,9.7,600.0,-37.8061,145.0801,2250000.0,5682.0,5,2,2006.0
295,3.0,5.0,349.0,2.0,2016-06-04,9.7,678.0,-37.8048,145.0708,2800000.0,5682.0,5,2,2001.0
296,1.0,3.0,166.0,1.0,2016-08-06,9.7,1015.0,-37.8074,145.0826,1850000.0,5682.0,2,2,1930.0
297,1.0,3.0,110.0,1.0,2016-05-07,9.7,188.0,-37.8065,145.065,700000.0,5682.0,3,2,1970.0
298,1.0,2.0,72.0,1.0,2016-05-07,9.7,0.0,-37.8162,145.0841,500000.0,5682.0,2,2,1960.0
299,2.0,3.0,252.0,2.0,2016-05-07,9.7,699.0,-37.814,145.0966,2125000.0,5682.0,3,2,1985.0
300,2.0,3.0,200.0,2.0,2016-10-08,9.7,577.0,-37.8032,145.0693,1800000.0,5682.0,4,2,1948.0
301,1.0,2.0,70.0,1.0,2016-10-08,9.7,0.0,-37.8116,145.0724,635000.0,5682.0,2,3,2014.0
302,1.0,2.0,73.0,1.0,2016-09-10,9.7,0.0,-37.8144,145.0993,526000.0,5682.0,2,3,1960.0
303,1.0,3.0,150.0,2.0,2016-12-10,9.7,281.0,-37.8013,145.0652,905000.0,5682.0,3,2,1995.0
304,3.0,4.0,308.0,2.0,2016-12-10,9.7,453.0,-37.8044,145.1006,1750000.0,5682.0,4,2,2016.0
305,1.0,2.0,100.0,1.0,2016-12-10,9.7,121.0,-37.8112,145.0881,760000.0,5682.0,2,4,1960.0
306,2.0,3.0,164.0,2.0,2016-12-10,9.7,219.0,-37.8125,145.0849,1367000.0,5682.0,3,4,2003.0
307,3.0,4.0,240.0,2.0,2016-11-12,9.7,241.0,-37.8042,145.1042,1400000.0,5682.0,4,4,2009.0
308,2.0,4.0,241.0,4.0,2016-11-12,9.7,935.0,-37.8157,145.0795,3270000.0,5682.0,4,2,1927.0
309,1.0,2.0,104.0,1.0,2016-08-13,9.7,115.0,-37.8122,145.0879,625000.0,5682.0,2,3,1960.0
310,3.0,4.0,336.0,2.0,2016-10-15,9.7,674.0,-37.8068,145.0786,2730000.0,5682.0,4,2,1997.0
311,1.0,2.0,79.0,1.0,2016-04-16,9.7,0.0,-37.8152,145.0839,460000.0,5682.0,2,3,1950.0
312,1.0,2.0,98.0,2.0,2016-07-16,9.7,231.0,-37.8123,145.0821,1053000.0,5682.0,2,3,1985.0
313,2.0,3.0,170.0,2.0,2016-07-16,9.7,306.0,-37.8106,145.0848,1472000.0,5682.0,3,4,1995.0
314,1.0,2.0,88.0,1.0,2017-03-18,9.7,87.0,-37.8134,145.081,754000.0,5682.0,2,3,1990.0
315,2.0,4.0,253.0,2.0,2016-11-19,9.7,752.0,-37.8149,145.0747,2188000.0,5682.0,4,2,1981.0
316,1.0,2.0,92.0,1.0,2016-11-19,9.7,213.0,-37.8092,145.0789,755000.0,5682.0,2,3,1980.0
317,3.0,4.0,350.0,2.0,2016-05-22,9.7,1007.0,-37.8135,145.0995,3290000.0,5682.0,4,2,1910.0
318,2.0,4.0,207.0,1.0,2016-09-24,9.7,685.0,-37.8056,145.071,2410000.0,5682.0,4,2,1940.0
319,1.0,2.0,150.0,1.0,2016-09-24,9.7,0.0,-37.8147,145.084,650000.0,5682.0,2,3,1960.0
320,1.0,3.0,291.0,2.0,2016-06-27,9.7,739.0,-37.8039,145.0631,2000000.0,5682.0,4,2,1930.0
321,2.0,4.0,155.0,1.0,2016-11-27,9.7,665.0,-37.8057,145.0825,1900000.0,5682.0,4,2,1940.0
322,2.0,3.0,166.0,1.0,2016-11-27,9.7,706.0,-37.8161,145.0748,3401000.0,5682.0,3,2,1930.0
323,2.0,3.0,193.0,3.0,2016-11-27,9.7,613.0,-37.8056,145.0688,1750000.0,5682.0,3,2,1943.0
324,3.0,5.0,420.0,2.0,2016-05-28,9.7,715.0,-37.8028,145.0768,3020000.0,5682.0,5,2,2009.0
325,2.0,4.0,260.0,2.0,2016-05-28,9.7,981.0,-37.8058,145.0627,2450000.0,5682.0,5,2,1960.0
326,1.0,2.0,80.0,1.0,2016-08-28,9.7,130.0,-37.812,145.0876,730000.0,5682.0,2,3,1960.0
327,2.0,3.0,190.0,2.0,2016-08-28,9.7,404.0,-37.8075,145.1011,1500000.0,5682.0,3,2,2011.0
328,1.0,3.0,115.0,1.0,2016-07-30,9.7,672.0,-37.8099,145.0792,1700000.0,5682.0,4,2,1935.0
329,2.0,3.0,167.0,2.0,2016-09-03,9.2,260.0,-37.7966,145.1021,1315000.0,7809.0,3,4,2000.0
330,2.0,3.0,154.0,1.0,2016-09-03,9.2,778.0,-37.7939,145.0789,1500000.0,7809.0,3,2,1950.0
331,4.0,4.0,275.0,3.0,2016-09-03,9.2,1135.0,-37.8014,145.0892,3230000.0,7809.0,4,2,1960.0
332,2.0,4.0,185.0,2.0,2016-12-03,9.2,647.0,-37.7917,145.0868,1905000.0,7809.0,4,2,1955.0
333,4.0,5.0,477.0,2.0,2016-12-03,9.2,760.0,-37.7907,145.0907,3300000.0,7809.0,5,2,2015.0
334,2.0,4.0,215.0,2.0,2016-12-03,9.2,642.0,-37.7988,145.0726,1900000.0,7809.0,4,2,1955.0
335,1.0,3.0,137.0,2.0,2016-12-03,9.2,888.0,-37.8002,145.0949,2251000.0,7809.0,3,2,1950.0
336,2.0,4.0,214.0,2.0,2016-12-03,9.2,750.0,-37.7906,145.0788,2205000.0,7809.0,4,2,1950.0
337,2.0,3.0,160.0,1.0,2016-12-03,9.2,347.0,-37.7947,145.1035,1265000.0,7809.0,3,2,2011.0
338,2.0,4.0,185.0,2.0,2017-03-04,9.2,673.0,-37.7856,145.0918,1750000.0,7809.0,4,2,1960.0
339,1.0,3.0,124.0,2.0,2017-03-04,9.2,665.0,-37.7862,145.0781,1450000.0,7809.0,3,2,1950.0
340,2.0,4.0,150.0,2.0,2017-03-04,9.2,772.0,-37.7959,145.0787,2614000.0,7809.0,4,2,1955.0
341,2.0,4.0,225.0,3.0,2017-03-04,9.2,736.0,-37.7944,145.1028,1825000.0,7809.0,4,2,1958.0
342,4.0,3.0,520.0,2.0,2016-08-06,9.2,886.0,-37.804,145.0951,3250000.0,7809.0,5,2,2013.0
343,2.0,3.0,144.0,1.0,2016-08-06,9.2,207.0,-37.7893,145.092,1150000.0,7809.0,3,4,2003.0
344,2.0,4.0,330.0,2.0,2016-05-07,9.2,662.0,-37.798,145.1007,1572000.0,7809.0,4,2,1965.0
345,3.0,5.0,365.0,2.0,2016-11-07,9.2,705.0,-37.7851,145.0775,1750000.0,7809.0,5,2,2013.0
346,2.0,4.0,254.0,2.0,2016-11-07,9.2,619.0,-37.8025,145.0843,1850000.0,7809.0,4,2,1990.0
347,3.0,4.0,275.0,2.0,2016-10-08,9.2,1274.0,-37.7822,145.0907,2130000.0,7809.0,4,2,1970.0
348,4.0,4.0,154.0,2.0,2016-10-08,9.2,624.0,-37.802,145.0797,3690000.0,7809.0,5,2,1967.0
349,2.0,4.0,275.0,2.0,2016-09-10,9.2,610.0,-37.7843,145.0891,1740000.0,7809.0,4,2,1993.0
350,3.0,4.0,355.0,2.0,2016-09-10,9.2,657.0,-37.7981,145.0904,2575000.0,7809.0,4,2,2006.0
351,2.0,3.0,247.0,1.0,2016-09-10,9.2,517.0,-37.783,145.0926,1388800.0,7809.0,4,2,1970.0
352,2.0,4.0,165.0,4.0,2016-12-10,9.2,587.0,-37.7841,145.0953,1800000.0,7809.0,4,2,1960.0
353,3.0,4.0,247.0,2.0,2016-12-10,9.2,1070.0,-37.7975,145.0716,2910000.0,7809.0,4,2,1992.0
354,3.0,5.0,355.0,2.0,2016-06-12,9.2,900.0,-37.7868,145.0677,2200000.0,7809.0,5,2,1955.0
355,2.0,3.0,168.0,3.0,2016-08-13,9.2,763.0,-37.7935,145.0865,1700000.0,7809.0,3,2,1960.0
356,3.0,3.0,188.0,1.0,2016-05-14,9.2,310.0,-37.7949,145.1014,1230000.0,7809.0,3,2,2012.0
357,3.0,5.0,529.0,3.0,2016-05-14,9.2,637.0,-37.7898,145.0967,2600000.0,7809.0,7,2,2008.0
358,3.0,3.0,232.0,2.0,2016-05-14,9.2,665.0,-37.7889,145.0904,1950000.0,7809.0,4,2,1970.0
359,2.0,5.0,170.0,2.0,2016-10-15,9.2,710.0,-37.7907,145.0916,1750000.0,7809.0,5,2,1955.0
360,2.0,5.0,244.0,2.0,2016-10-15,9.2,1002.0,-37.796,145.0984,2000000.0,7809.0,5,2,1950.0
361,1.0,3.0,116.0,4.0,2016-10-15,9.2,605.0,-37.7951,145.0696,1480000.0,7809.0,3,2,1950.0
362,1.0,3.0,90.0,1.0,2016-10-15,9.2,722.0,-37.7956,145.0829,1818000.0,7809.0,3,2,1930.0
363,2.0,4.0,196.0,2.0,2016-04-16,9.2,1235.0,-37.7988,145.089,2525000.0,7809.0,4,2,1960.0
364,3.0,4.0,420.0,1.0,2016-04-16,9.2,904.0,-37.797,145.086,3360000.0,7809.0,4,2,2003.0
365,1.0,3.0,720.0,2.0,2016-07-16,9.2,713.0,-37.7982,145.0816,1903000.0,7809.0,3,2,1950.0
366,3.0,4.0,170.0,2.0,2017-03-18,9.2,869.0,-37.8002,145.0999,1720000.0,7809.0,4,2,1950.0
367,2.0,4.0,201.0,2.0,2017-03-18,9.2,667.0,-37.7835,145.0883,1675000.0,7809.0,4,2,1974.0
368,3.0,4.0,200.0,1.0,2017-03-18,9.2,362.0,-37.7987,145.0788,1680000.0,7809.0,4,4,2014.0
369,5.0,5.0,518.0,4.0,2016-06-18,9.2,1364.0,-37.7961,145.0859,4000000.0,7809.0,5,2,2013.0
370,2.0,4.0,250.0,2.0,2016-11-19,9.2,1010.0,-37.7982,145.0903,2205000.0,7809.0,4,2,1950.0
371,2.0,3.0,175.0,3.0,2016-11-19,9.2,949.0,-37.796,145.0696,2100000.0,7809.0,3,2,1940.0
372,1.0,2.0,85.0,1.0,2016-05-22,9.2,177.0,-37.7935,145.0679,685000.0,7809.0,2,2,1975.0
373,2.0,3.0,177.0,2.0,2016-05-22,9.2,368.0,-37.7846,145.0935,1335000.0,7809.0,3,2,2009.0
374,2.0,4.0,165.0,4.0,2016-08-22,9.2,587.0,-37.7841,145.0953,1900000.0,7809.0,4,2,1960.0
375,1.0,2.0,112.0,1.0,2016-09-24,9.2,250.0,-37.7996,145.0959,1040000.0,7809.0,2,3,1995.0
376,2.0,4.0,153.0,2.0,2017-02-25,9.2,644.0,-37.7997,145.0993,1250000.0,7809.0,4,2,1950.0
377,3.0,5.0,200.0,2.0,2016-06-27,9.2,842.0,-37.7854,145.0869,1875000.0,7809.0,5,2,1961.0
378,2.0,4.0,198.0,2.0,2016-06-27,9.2,701.0,-37.7839,145.0954,1530000.0,7809.0,4,2,1960.0
379,2.0,3.0,175.0,5.0,2016-06-27,9.2,754.0,-37.786,145.0886,1700000.0,7809.0,4,2,1960.0
380,1.0,3.0,151.0,2.0,2016-11-27,9.2,657.0,-37.7895,145.0985,1651000.0,7809.0,3,2,1960.0
381,3.0,5.0,355.0,2.0,2016-11-27,9.2,900.0,-37.7868,145.0677,1920000.0,7809.0,5,2,1955.0
382,2.0,5.0,199.0,3.0,2016-11-27,9.2,845.0,-37.7898,145.1021,1560000.0,7809.0,5,2,1980.0
383,2.0,3.0,144.0,1.0,2016-05-28,9.2,207.0,-37.7893,145.092,1038000.0,7809.0,3,2,2003.0
384,3.0,4.0,193.0,2.0,2016-05-28,9.2,737.0,-37.7975,145.0961,1660000.0,7809.0,5,2,1950.0
385,2.0,3.0,147.0,1.0,2016-08-28,9.2,720.0,-37.7938,145.0838,1770000.0,7809.0,3,2,1955.0
386,1.0,3.0,102.0,1.0,2016-07-30,9.2,0.0,-37.7938,145.0666,691500.0,7809.0,2,3,1968.0
387,1.0,3.0,121.0,2.0,2016-09-03,13.0,348.0,-37.9273,145.0479,875000.0,6795.0,3,3,1950.0
388,2.0,3.0,143.0,2.0,2016-12-03,13.0,613.0,-37.9311,145.0428,1425000.0,6795.0,3,2,1960.0
389,1.0,2.0,250.0,1.0,2016-12-03,13.0,140.0,-37.9204,145.0443,851000.0,6795.0,2,4,1970.0
390,2.0,3.0,181.0,2.0,2016-02-04,13.0,299.0,-37.9272,145.0406,1222500.0,6795.0,3,2,2000.0
391,1.0,3.0,127.0,1.0,2016-06-04,13.0,576.0,-37.9149,145.0254,1317500.0,6795.0,3,2,1945.0
392,1.0,2.0,69.0,1.0,2016-08-06,13.0,0.0,-37.9332,145.045,360000.0,6795.0,2,3,1965.0
393,3.0,3.0,212.0,2.0,2016-08-06,13.0,291.0,-37.9278,145.0337,1435000.0,6795.0,4,4,2012.0
394,1.0,3.0,164.0,2.0,2016-08-06,13.0,692.0,-37.9263,145.04,1110000.0,6795.0,3,2,1940.0
395,2.0,3.0,250.0,2.0,2016-08-06,13.0,795.0,-37.9166,145.0314,2435000.0,6795.0,4,2,1928.0
396,2.0,3.0,222.0,1.0,2016-05-07,13.0,565.0,-37.9134,145.0263,1500000.0,6795.0,3,2,1940.0
397,2.0,4.0,194.0,2.0,2016-11-07,13.0,697.0,-37.9318,145.0474,1300000.0,6795.0,4,2,1940.0
398,1.0,3.0,116.0,2.0,2016-10-08,13.0,584.0,-37.9199,145.0477,1125000.0,6795.0,3,2,1948.0
399,2.0,3.0,112.0,2.0,2016-09-10,13.0,610.0,-37.9291,145.0472,1328000.0,6795.0,4,2,1940.0
400,2.0,3.0,135.0,1.0,2016-09-10,13.0,526.0,-37.9279,145.031,1340000.0,6795.0,3,2,1910.0
401,3.0,4.0,205.0,2.0,2016-09-10,13.0,271.0,-37.9252,145.0494,1155000.0,6795.0,4,4,2010.0
402,1.0,3.0,138.0,4.0,2016-09-10,13.0,758.0,-37.9267,145.043,1275000.0,6795.0,3,2,1960.0
403,1.0,2.0,103.0,1.0,2016-12-10,13.0,296.0,-37.9243,145.0376,855000.0,6795.0,2,2,1940.0
404,1.0,2.0,92.0,1.0,2016-12-10,13.0,116.0,-37.9245,145.0336,650000.0,6795.0,2,3,1960.0
405,2.0,4.0,233.0,4.0,2016-12-10,13.0,902.0,-37.924,145.0504,1815000.0,6795.0,4,2,1950.0
406,3.0,4.0,353.0,2.0,2016-12-10,13.0,557.0,-37.9132,145.0251,2255000.0,6795.0,4,2,2008.0
407,2.0,2.0,475.0,3.0,2016-11-12,13.0,226.0,-37.9274,145.031,855000.0,6795.0,2,3,2005.0
408,2.0,4.0,197.0,3.0,2016-11-12,13.0,855.0,-37.9163,145.0324,1860000.0,6795.0,4,2,1930.0
409,1.0,2.0,100.0,1.0,2016-08-13,13.0,227.0,-37.9326,145.0387,725000.0,6795.0,2,3,1990.0
410,1.0,3.0,108.0,1.0,2016-10-15,13.0,632.0,-37.9282,145.0367,1293000.0,6795.0,3,2,1950.0
411,2.0,3.0,245.0,2.0,2016-10-15,13.0,690.0,-37.9317,145.0469,1328000.0,6795.0,3,2,1970.0
412,2.0,4.0,255.0,3.0,2016-10-15,13.0,354.0,-37.9326,145.0441,1247000.0,6795.0,4,4,2008.0
413,1.0,3.0,143.0,2.0,2016-07-16,13.0,624.0,-37.9256,145.0374,1370000.0,6795.0,3,2,1950.0
414,2.0,3.0,170.0,1.0,2016-09-17,13.0,581.0,-37.9286,145.0495,1095000.0,6795.0,3,2,1965.0
415,1.0,2.0,88.0,1.0,2017-03-18,13.0,677.0,-37.9173,145.0359,725000.0,6795.0,2,3,2012.0
416,2.0,3.0,149.0,2.0,2017-03-18,13.0,147.0,-37.9317,145.0352,825000.0,6795.0,3,4,2007.0
417,2.0,3.0,160.0,2.0,2017-03-18,13.0,0.0,-37.9289,145.0478,1235000.0,6795.0,3,4,2012.0
418,1.0,3.0,125.0,2.0,2016-06-18,13.0,694.0,-37.9315,145.0445,1165000.0,6795.0,3,2,1950.0
419,2.0,4.0,284.0,4.0,2016-06-18,13.0,736.0,-37.9224,145.0462,1910000.0,6795.0,4,2,1950.0
420,1.0,2.0,109.0,3.0,2016-11-19,13.0,336.0,-37.929,145.0375,820000.0,6795.0,2,3,1960.0
421,2.0,4.0,168.0,2.0,2016-08-22,13.0,611.0,-37.9289,145.0481,1430000.0,6795.0,4,2,1970.0
422,1.0,2.0,96.0,2.0,2016-08-22,13.0,274.0,-37.9178,145.0413,910000.0,6795.0,2,2,1970.0
423,4.0,4.0,361.0,2.0,2016-08-22,13.0,579.0,-37.9155,145.0243,2520000.0,6795.0,4,2,2012.0
424,2.0,5.0,250.0,2.0,2017-02-25,13.0,567.0,-37.9144,145.0401,1900000.0,6795.0,5,2,1926.0
425,2.0,2.0,90.0,1.0,2016-07-26,13.0,123.0,-37.9307,145.0379,670000.0,6795.0,2,4,2007.0
426,1.0,2.0,107.0,1.0,2016-11-27,13.0,83.0,-37.9259,145.0341,680000.0,6795.0,2,4,1998.0
427,3.0,4.0,220.0,3.0,2016-11-27,13.0,346.0,-37.9294,145.041,1320000.0,6795.0,4,4,2010.0
428,3.0,6.0,275.0,2.0,2016-11-27,13.0,708.0,-37.9181,145.044,1900000.0,6795.0,6,2,1988.0
429,2.0,2.0,150.0,2.0,2016-08-28,13.0,572.0,-37.9148,145.0404,1535000.0,6795.0,3,2,1930.0
430,1.0,3.0,150.0,5.0,2016-08-28,13.0,594.0,-37.9206,145.0383,1281000.0,6795.0,4,2,1940.0
431,2.0,5.0,178.0,2.0,2016-08-28,13.0,664.0,-37.9241,145.048,1385000.0,6795.0,5,2,1950.0
432,4.0,4.0,361.0,2.0,2016-08-28,13.0,579.0,-37.9155,145.0243,2620000.0,6795.0,4,2,2012.0
433,2.0,2.0,125.0,1.0,2016-09-03,13.9,176.0,-37.9237,145.0763,825000.0,10969.0,2,2,2008.0
434,1.0,2.0,95.0,2.0,2016-12-03,13.9,281.0,-37.9255,145.0796,746000.0,10969.0,2,3,2002.0
435,2.0,5.0,190.0,2.0,2016-12-03,13.9,683.0,-37.9333,145.0602,1275000.0,10969.0,5,2,1960.0
436,2.0,3.0,120.0,2.0,2017-03-04,13.9,384.0,-37.9229,145.0557,1025000.0,10969.0,3,3,1999.0
437,1.0,2.0,79.0,1.0,2016-06-04,13.9,76.0,-37.91,145.0842,495000.0,10969.0,2,3,1980.0
